SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,HasFamily,EngagementScore,ChargePerTenure,InternetService_Fiber optic,InternetService_No,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes
0,1,0,0.512486259227765,1,0,1,1.6122210639456702,0,1,2.145005909596151,-0.3799401912145228,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
0,1,1,1.1643896396487294,2,0,1,0.7745618910324389,0,1,2.145005909596151,-0.5013385882857554,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
0,0,0,0.7162060656093164,2,0,2,-1.3262341299245533,0,0,-1.1034538656257014,-0.609896770282146,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,-0.5468567339563023,0,1,1,1.3363253839782172,0,0,1.6035959470591756,-0.05426564522535086,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True
0,0,0,1.082901717096109,2,0,1,-1.5107185906256815,1,0,-1.1034538656257014,-0.6297407390341744,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,1.5718292524118322,2,1,3,-1.3478404181147754,0,1,-1.1034538656257014,-0.6274061544751123,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,-0.6690886177852331,0,1,0,0.9856387064292257,1,0,0.5207760219852249,-0.018079584559887354,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,1,0,1.0014137945434884,2,1,0,-0.1678046784949459,0,1,0.5207760219852249,-0.5468629871874675,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0,0,0,-1.2802480369298874,0,0,2,-1.3295581742615106,1,0,-1.1034538656257014,0.780348334639373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,-0.506112772679992,0,0,0,1.404468292885841,0,1,1.0621859845222001,-0.07177502941831714,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True
0,0,0,-1.2802480369298874,0,0,1,0.1928541320649173,1,0,-1.1034538656257014,3.453447654765551,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,-1.1172721918246462,0,1,0,0.6848126939345931,1,1,-0.02063394055175053,0.993962821793561,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,1,0,0.797693988161937,0,1,0,1.3379874061466956,1,1,1.0621859845222001,-0.43597022063201474,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
1,1,0,-0.46536881140368175,0,1,2,0.005045627026832042,0,1,0.5207760219852249,-0.32274286951749975,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,-0.7505765403378537,0,1,0,-0.32569678450041606,0,0,1.0621859845222001,-0.23869782539126186,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True
0,0,0,-1.1172721918246462,0,0,2,-0.47361675749501453,0,0,-0.5620439030887259,0.3157660073860022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,-1.076528230548336,0,0,1,-0.3207107179949802,0,0,-0.02063394055175053,0.25273222429132375,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0,0,0,-0.9135523854430948,0,0,0,-0.4520104693047921,0,0,-0.5620439030887259,-0.12430318199721575,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,1,-1.2802480369298874,0,0,1,-1.3096139082397669,0,1,-1.1034538656257014,0.8153671030253054,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,1.4495973685829016,0,0,1,-0.34397902835368094,0,0,-0.5620439030887259,-0.5748780018962135,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,1,1,-0.5876006952326126,0,0,1,1.0089070167879266,1,1,0.5207760219852249,-0.08228065993409686,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
0,0,0,-0.42462485012737144,1,1,3,0.3723525262606099,0,0,-1.1034538656257014,-0.2818876397339119,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-0.506112772679992,0,1,0,-0.6797075063863649,0,0,-1.1034538656257014,-0.4207954209981107,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,-1.2802480369298874,0,0,0,0.1729098660431739,1,1,-1.1034538656257014,3.4184288863796186,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,-0.9950403079957154,0,1,0,0.3224918612062509,1,0,-0.5620439030887259,0.29942391547256697,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,-0.9135523854430948,0,1,3,-0.6630872847015785,1,0,-1.1034538656257014,-0.19083884193048747,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,-0.3431369275747509,0,1,0,0.375676570597567,1,0,-1.1034538656257014,-0.31223723900172,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0.10504664646466222,1,0,1,-0.11960603560906545,0,0,0.5207760219852249,-0.468654404458885,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
0,1,1,-0.38388088885106114,1,0,1,0.7313493146519946,0,1,0.5207760219852249,-0.24453428678891725,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1,0,0,-1.076528230548336,0,1,0,0.8161124452444047,0,0,-0.02063394055175053,0.8223708567024919,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,0,0,-0.8320644628904743,0,0,1,-1.499084435446331,0,0,-1.1034538656257014,-0.4896656654904446,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-1.2802480369298874,0,0,1,-1.4808021915930663,0,0,-1.1034538656257014,0.5142056949062861,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,1,1.5718292524118322,2,0,0,0.37401454842908843,0,1,-0.5620439030887259,-0.5433611103488742,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1,0,0.10504664646466222,0,1,0,1.196715521826012,0,1,0.5207760219852249,-0.340252253710466,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
0,1,1,0.3087664528462136,0,1,0,0.32415388337472945,0,1,0.5207760219852249,-0.45464689710451206,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
0,0,1,-1.2802480369298874,0,1,1,0.2925754621736353,1,1,-0.5620439030887259,3.628541496695213,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,0,-0.38388088885106114,1,1,2,0.003383604858353504,0,0,-0.02063394055175053,-0.3519251765057768,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1,0,0,-1.1580161531009565,0,1,0,1.0188791497987983,1,0,-0.02063394055175053,1.5612668696456669,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
0,0,0,-1.1580161531009565,0,1,0,0.8510149107824564,0,0,0.5207760219852249,1.4433703494130274,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,1,1,1.4495973685829016,2,0,3,-0.14952243464168102,0,1,1.6035959470591756,-0.5655396636599649,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True
0,0,1,0.22727853029359305,0,1,1,0.5668091199726097,0,1,-0.5620439030887259,-0.42196271327764173,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,1,1,0.797693988161937,2,0,1,-1.3295581742615106,0,1,-1.1034538656257014,-0.6122313548412082,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
1,1,0,-0.01718523736426863,0,1,0,0.3357880385540801,1,1,-1.1034538656257014,-0.40211874452561336,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,-0.13941712119319946,2,0,1,0.3573943267443021,0,1,1.0621859845222001,-0.3729364375373363,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True
1,1,1,0.22727853029359305,0,0,0,1.2083496770053626,0,1,0.5207760219852249,-0.36476539158061877,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
0,0,1,0.6347181430566958,1,1,3,0.4637637455269347,0,1,1.0621859845222001,-0.47916003497466475,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
0,0,0,-1.2802480369298874,0,1,2,-1.5140426349626388,0,0,-1.1034538656257014,0.45584108092973197,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-0.42462485012737144,0,1,0,0.8061403122335331,0,0,0.5207760219852249,-0.2153519798006402,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0,0,0.4309983366751445,2,0,3,1.6703918398424222,0,0,2.145005909596151,-0.36243080702155656,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
1,1,0,-1.1172721918246462,0,1,0,0.15130357785295148,0,1,-1.1034538656257014,0.682295783158762,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-1.1172721918246462,0,1,0,0.525258565760644,1,0,-0.5620439030887259,0.9005794394310743,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,0.7569500268856267,1,0,3,1.504189622994559,0,1,1.6035959470591756,-0.4196281287185796,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True
0,0,0,1.5718292524118322,2,1,3,-1.4924363467724167,0,0,-1.1034538656257014,-0.6344099081522987,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,1,0.22727853029359305,1,0,3,0.5152864327497723,1,1,1.6035959470591756,-0.4266318823957661,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True
1,1,0,-0.3431369275747509,0,1,0,0.9424261300487813,1,1,0.5207760219852249,-0.23169407171407536,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
0,1,0,0.10504664646466222,0,1,3,0.8875793984889861,0,1,-0.02063394055175053,-0.37060185297827414,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1,0,0,0.8791819107145575,1,0,2,0.5867533859943537,1,0,1.6035959470591756,-0.4920002500495067,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True
0,1,1,1.6125732136881425,2,1,0,-0.15949456765255274,0,1,1.6035959470591756,-0.5713761250576203,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True
0,0,0,-1.2802480369298874,0,1,0,-0.6647493068700573,0,0,-1.1034538656257014,1.9476406141704548,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,-0.9542963467194051,1,0,1,-0.5384356220656811,0,1,-0.5620439030887259,-0.09979004412706304,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,0,1.4903413298592119,2,1,2,-0.1578325454840742,0,0,1.6035959470591756,-0.5667069559394959,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True
0,1,0,0.797693988161937,0,1,3,1.2598723642282001,0,1,1.0621859845222001,-0.4406393897501391,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True
1,1,0,-0.8728084241667845,0,1,0,0.6017115855106615,0,1,-0.02063394055175053,0.13950487317680882,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,0,0,-1.2395040756535771,0,1,0,0.18454402122252414,1,0,-1.1034538656257014,2.070206303521219,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,-0.18016108246950976,0,1,0,-0.960589252859254,0,1,-0.5620439030887259,-0.5223498493173148,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,-0.6283446565089229,0,1,3,0.5934014746682683,0,0,-0.5620439030887259,-0.1313069356744023,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,0.10504664646466222,2,1,1,-1.494098368940895,0,1,-1.1034538656257014,-0.6028930166049595,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-0.9950403079957154,1,1,1,-1.5157046571311175,0,0,-1.1034538656257014,-0.4184608364390485,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0.5532302205040753,1,1,3,1.0005969059455335,0,0,0.5207760219852249,-0.4313010515138904,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0,0,0,-1.0357842692720256,0,1,0,0.3008855730160285,1,0,-1.1034538656257014,0.4103166820280199,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-1.2395040756535771,0,0,1,0.525258565760644,1,0,-0.5620439030887259,2.469420263120849,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,1.4495973685829016,1,1,2,0.36570443758669524,1,1,1.0621859845222001,-0.53869194123075,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
0,0,0,0.4309983366751445,2,1,0,1.323029206630388,1,0,1.0621859845222001,-0.38927852945077146,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
0,0,0,1.4495973685829016,2,1,0,0.776223913200918,0,0,2.145005909596151,-0.5176806801991904,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
0,0,0,0.1457906077409725,0,1,3,0.9972728616085759,0,0,0.5207760219852249,-0.368267268419212,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
0,1,0,1.24587756220135,0,1,0,1.2831406745869012,1,1,1.0621859845222001,-0.4779927426951337,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
1,0,0,-0.01718523736426863,0,0,2,-0.3373309396797665,0,0,-0.02063394055175053,-0.4733235735770094,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,0,1.5718292524118322,2,0,3,0.6964468491139434,0,1,2.145005909596151,-0.5281863107149704,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
0,1,1,1.368109446030281,0,1,2,0.08814673545076371,0,1,0.5207760219852249,-0.5491975717465297,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,1.24587756220135,1,0,1,-1.472492080750673,0,0,-1.1034538656257014,-0.6297407390341744,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,0.3495104141225239,1,1,3,-1.4808021915930663,0,1,-1.1034538656257014,-0.611064062561677,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,-1.2802480369298874,0,1,0,0.24271479711927632,0,0,-1.1034538656257014,3.540994575730382,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-1.2395040756535771,0,1,0,0.8510149107824564,1,0,-0.02063394055175053,2.849957546247982,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,0,1.5310852911355222,2,0,2,-1.5073945462887242,0,1,-1.1034538656257014,-0.6355772004318299,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-0.38388088885106114,0,1,0,-0.6597632403646212,0,0,-0.02063394055175053,-0.44881043570685664,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
1,1,0,1.2866215234776603,1,0,2,1.070401837021636,0,1,1.0621859845222001,-0.49316754232903776,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,0.18653456901728277,2,1,3,-0.06642132621774938,0,1,0.5207760219852249,-0.47449086585654043,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,0,1,-0.6283446565089229,1,0,1,-0.6713973955439717,0,1,-1.1034538656257014,-0.3776056066554606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,-1.0357842692720256,0,1,0,0.8094643565704907,0,0,-0.02063394055175053,0.6332695074184567,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,-1.1580161531009565,0,1,2,0.6648684279128493,1,1,-0.02063394055175053,1.3126336141055466,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
1,0,0,-0.46536881140368175,0,1,0,-0.761146592641818,1,0,-0.02063394055175053,-0.4453085588682634,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,-0.9135523854430948,0,1,2,0.5136244105812937,1,0,-0.5620439030887259,0.185029272078521,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,-0.6690886177852331,0,1,0,-0.3556131835330314,0,0,-0.5620439030887259,-0.29589514708828485,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,1,0,1.2866215234776603,2,1,0,1.3446354948206103,0,1,1.0621859845222001,-0.4779927426951337,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True
1,1,0,-0.22090504374582004,0,0,3,-1.1317775362125533,1,1,-0.5620439030887259,-0.53869194123075,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
0,1,1,0.3902543753988342,1,0,0,1.0737258813585928,0,1,0.5207760219852249,-0.40328603680514447,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True
0,0,1,-1.1172721918246462,0,0,1,-1.4824642137615447,0,1,-1.1034538656257014,-0.2737165937771943,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0.3495104141225239,2,1,2,1.1302346350868666,0,0,1.0621859845222001,-0.39278040628936467,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
0,1,0,1.0421577558197987,1,0,3,-0.48192686833740767,0,1,-0.5620439030887259,-0.5678742482190271,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0.5939741817803856,2,1,1,-1.4708300585821945,0,0,-1.1034538656257014,-0.6169005239593325,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-0.5876006952326126,0,1,2,0.3690284819236528,0,0,-0.5620439030887259,-0.2013444724462672,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-1.1172721918246462,0,0,2,1.0537816153368496,1,0,0.5207760219852249,1.209911893506811,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
0,1,0,-0.38388088885106114,0,1,2,-0.1611565898210313,0,1,-0.02063394055175053,-0.37527102209639845,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,0,0,-1.2802480369298874,0,0,1,-1.5173666792995961,0,0,-1.1034538656257014,0.4500046195320767,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,1.5718292524118322,1,1,3,1.1252485685814309,0,1,0.5207760219852249,-0.5071750496834108,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
0,1,1,1.6125732136881425,2,1,3,1.5889527535869692,0,1,2.145005909596151,-0.4873310809313824,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
0,1,1,0.02355872391204165,1,0,1,-1.4691680364137156,0,1,-1.1034538656257014,-0.595889262927773,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-1.2395040756535771,0,1,0,0.6931228047769863,1,0,-0.5620439030887259,2.665525366082071,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,-0.3431369275747509,2,0,1,-0.9655753193646899,0,1,-0.02063394055175053,-0.5001712960062243,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1,1,0.9606698332671781,1,1,3,1.1618130562879607,0,1,1.0621859845222001,-0.46281794306122964,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
0,0,0,0.18653456901728277,0,1,3,1.0404854379890203,0,0,0.5207760219852249,-0.37176914525780524,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
0,0,0,0.4309983366751445,1,0,3,0.6748405609237209,0,0,1.6035959470591756,-0.4418066820296702,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
0,0,0,-1.2802480369298874,0,0,1,-1.3112759304082455,0,0,-1.1034538656257014,0.8130325184662432,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,-0.3023929662984406,0,1,2,1.3346633618097385,1,1,1.0621859845222001,-0.19550801104861182,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True
0,0,0,1.1643896396487294,2,0,0,0.8260845782552769,0,0,2.145005909596151,-0.4978367114471621,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
0,0,0,-0.6283446565089229,1,0,0,0.729687292483516,0,0,-0.02063394055175053,-0.10445921324518737,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
0,1,0,0.3495104141225239,1,1,2,0.7114050486302511,0,1,0.5207760219852249,-0.4277991746752972,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
0,0,0,-1.2802480369298874,0,0,1,-0.4702927131580572,1,0,-0.5620439030887259,2.288489959793531,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,1,1.6125732136881425,2,1,2,5.9560521395953924e-05,0,1,2.145005909596151,-0.5632050791009028,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True
0,0,0,-1.2802480369298874,0,1,3,0.8659731102987638,1,0,-0.02063394055175053,4.634747441651006,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,0.6347181430566958,2,1,2,1.4393707584238922,0,0,1.0621859845222001,-0.4091224982027999,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
1,1,0,-0.8728084241667845,0,0,1,-1.4907743246039378,1,1,-1.1034538656257014,-0.4733235735770094,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1,1,0,0.9199258719908678,0,1,0,0.6864747161030716,1,1,-0.02063394055175053,-0.48849837321091344,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0,0,0,0.3902543753988342,1,1,0,-0.33400689534280925,0,0,1.6035959470591756,-0.5188479724787216,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0.4717422979514547,0,1,1,0.8510149107824564,0,0,-0.02063394055175053,-0.43246834379342153,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,1,-1.2802480369298874,0,0,0,-0.6913416615657154,0,1,-1.1034538656257014,1.9009489229892116,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-0.22090504374582004,0,1,2,1.0238652163042339,0,0,-0.02063394055175053,-0.26904742465907,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
1,1,0,-0.22090504374582004,0,1,2,0.6648684279128493,0,1,1.6035959470591756,-0.3134045312812511,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
1,0,0,-1.2395040756535771,0,1,0,-0.6813695285548437,0,0,-1.1034538656257014,1.0569966048882393,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-0.5468567339563023,0,0,1,-1.4924363467724167,0,0,-1.1034538656257014,-0.5515321563055918,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1,1,0,0.3902543753988342,0,1,0,1.005582972450969,0,1,-0.02063394055175053,-0.4091224982027999,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
0,0,0,1.368109446030281,2,1,3,0.8393807556031058,0,0,2.145005909596151,-0.510676926522004,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
1,1,0,0.02355872391204165,0,1,2,1.4992035564891233,0,1,1.6035959470591756,-0.2900586856906295,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True
0,0,0,0.06430268518835193,0,1,3,0.304209617352986,1,0,-0.5620439030887259,-0.4207954209981107,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0,0.02355872391204165,0,1,0,-0.33899296184824507,0,0,1.0621859845222001,-0.47916003497466475,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True
0,1,1,-0.38388088885106114,1,0,1,-1.4874502802669807,0,1,-1.1034538656257014,-0.5690415404985582,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-0.01718523736426863,1,0,2,-1.4974224132778524,0,0,-1.1034538656257014,-0.5970565552073042,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-0.8728084241667845,1,0,3,-1.4874502802669807,0,0,-1.1034538656257014,-0.47215628129747833,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,1,1.4903413298592119,0,1,3,1.151840923277089,1,1,0.5207760219852249,-0.5013385882857554,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
0,1,0,1.4495973685829016,1,0,2,-0.2957803854678007,0,1,-0.02063394055175053,-0.5725434173371513,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,0,-0.506112772679992,2,1,1,-1.499084435446331,0,0,-1.1034538656257014,-0.5573686177032474,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,1.6125732136881425,2,1,3,-1.495760391109374,0,0,-1.1034538656257014,-0.6355772004318299,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,1,1.1236456783724194,1,1,2,1.0172171276303197,0,1,0.5207760219852249,-0.4849964963723201,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
1,1,1,-0.01718523736426863,0,1,1,0.9690184847444393,0,1,0.5207760219852249,-0.3344157923128106,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
0,0,0,-1.2802480369298874,0,1,1,-1.4924363467724167,1,0,-1.1034538656257014,0.4943617261542577,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-1.2802480369298874,0,1,1,-1.5024084797832884,1,0,-1.1034538656257014,0.4768523419612916,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,-1.1987601143772668,0,1,0,0.5501888982878235,1,0,-0.5620439030887259,1.7071784045870522,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,1,0,0.5532302205040753,1,1,2,-1.3411923294408608,0,1,-1.1034538656257014,-0.6063948934435528,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,-0.13941712119319946,0,1,0,0.3374500607225587,0,1,-1.1034538656257014,-0.37527102209639845,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0.7569500268856267,0,1,0,0.7496315585052594,0,0,0.5207760219852249,-0.4709889890179472,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
1,1,0,0.6347181430566958,0,1,2,0.19451615423339633,0,1,-1.1034538656257014,-0.49900400372669323,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,-0.6690886177852331,0,0,2,0.28094130699428504,0,1,-0.5620439030887259,-0.16399111950127263,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1,0,1.5310852911355222,2,1,2,1.1269105907499095,0,1,1.0621859845222001,-0.5048404651243487,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
0,1,1,0.3087664528462136,2,1,1,-1.3295581742615106,0,1,-1.1034538656257014,-0.5970565552073042,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
0,1,1,-0.42462485012737144,0,0,0,0.6150077628584902,1,1,-0.02063394055175053,-0.24453428678891725,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,0,0,-1.2802480369298874,0,1,2,0.3490842159019089,1,0,-0.5620439030887259,3.727761340455355,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,-1.1172721918246462,0,1,1,-1.346178395946297,0,1,-1.1034538656257014,-0.19434071876908074,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-1.0357842692720256,0,1,2,0.1679237995377378,0,0,-1.1034538656257014,0.3519520680514658,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,-0.13941712119319946,1,0,3,1.1884054109836186,0,1,1.0621859845222001,-0.2760511783362565,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
